City,Date,TempMin,TempMax,TempAvg,FeelsLike,Humidity,WindSpeed,Pressure,CloudCover,Rainfall,Weather
Mau Nath Bhanjan,2026-09-01,28.4,35.4,31.4,33.4,74,4.6,1010,24,0,Mist
Mau Nath Bhanjan,2026-09-02,28.7,35.7,31.7,33.7,50,7.5,1000,5,10.2,Rain
Lucknow,2026-09-03,24.8,28.5,26,27.3,93,3.5,1004,98,13.1,Rain
Kanpur,2026-09-03,24.6,27.1,26,27.5,92,2,1003,100,3.7,Rain
Varanasi,2026-09-03,24.4,28.8,26.1,28.2,90,1.5,1004,99,14.6,Rain
Prayagraj,2026-09-03,24.5,26.6,25.4,26.2,91,2,1004,100,1.5,Clouds
Agra,2026-09-03,26.2,35.3,30.3,34.5,69,3,1003,92,1.7,Clouds
Ghaziabad,2026-09-03,25.8,36.7,31.1,35.4,66,3,1003,28,5.5,Clouds
Noida,2026-09-03,26.8,38.5,32.4,36.8,59,2.9,1003,34,4.1,Rain
Meerut,2026-09-03,24.8,33.7,28.8,32.8,77,2.6,1003,29,5.5,Rain
Bareilly,2026-09-03,24.2,30.7,26.9,29.2,86,3.2,1004,83,4,Rain
Aligarh,2026-09-03,25.3,34.4,29.6,33.7,73,3,1003,53,2.7,Clouds
Moradabad,2026-09-03,23.8,31.5,27.2,30.3,86,3.4,1004,69,17.2,Rain
Jhansi,2026-09-03,23.6,31.8,26.7,28.7,79,3.9,1004,100,8.4,Rain
Gorakhpur,2026-09-03,27.7,39.3,33.5,36.1,49,2.7,1002,32,0,Clouds
Ayodhya,2026-09-03,24.4,27,25.3,26.6,95,3.7,1004,96,18.3,Rain
Mathura,2026-09-03,26.1,35.8,30.7,34.7,67,2.8,1003,55,3.4,Clouds
Saharanpur,2026-09-03,23.1,28.8,26,28,88,2.9,1004,41,11.5,Clouds
Muzaffarnagar,2026-09-03,24,32.4,27.2,30.1,85,2.7,1004,56,5.6,Rain
Firozabad,2026-09-03,25,33.6,29,32.6,76,3,1003,82,3.9,Rain
Rampur,2026-09-03,23.9,30.9,26.9,29.7,87,3.6,1004,68,13.9,Rain
Bijnor,2026-09-03,23.7,31.4,27,29.4,86,3.3,1004,53,17,Rain
Etawah,2026-09-03,24.6,31.6,28,31.1,82,2.4,1003,98,9.5,Rain
Rae Bareli,2026-09-03,25,28,26.1,27.8,93,1.5,1004,100,25.1,Rain
Sitapur,2026-09-03,24.3,28.2,25.9,28.1,91,3.9,1004,97,5.5,Clouds
Hardoi,2026-09-03,24.9,29,26.3,28.7,90,3.6,1004,93,3.9,Rain
Azamgarh,2026-09-03,24.9,27.6,25.9,28.1,94,2.7,1004,97,35.8,Rain
Badaun,2026-09-03,24.6,31.9,27.8,31,82,3.3,1004,92,3.1,Rain
Bahraich,2026-09-03,24.6,28.6,26,28.2,90,4.5,1004,86,7,Rain
Ballia,2026-09-03,25.1,26.5,25.8,26.5,93,3.1,1004,100,15.6,Rain
Banda,2026-09-03,24.4,28.5,26.3,28.2,85,3,1004,100,5.9,Clouds
Barabanki,2026-09-03,24.3,27.1,25.4,27.1,95,3.7,1004,97,10.8,Rain
Basti,2026-09-03,24.7,28,25.9,28.1,93,4.1,1004,95,10.1,Rain
Bhadohi,2026-09-03,24.1,28.2,26,27.5,90,2,1004,100,11.8,Rain
Bulandshahr,2026-09-03,24.9,34,29.4,33.3,75,2.8,1003,38,3.5,Clouds
Chandauli,2026-09-03,24.5,27.1,25.6,26.7,92,1.4,1004,100,9.9,Rain
Chitrakoot,2026-09-03,24.3,27.5,25.6,26.9,89,3.2,1004,100,2.2,Clouds
Deoria,2026-09-03,24.8,28.5,26,27.8,91,3.9,1004,98,11,Rain
Etah,2026-09-03,24.9,32.7,28.6,32,78,3.1,1003,87,4.2,Rain
Farrukhabad,2026-09-03,25,30.3,27.1,29.6,86,3.4,1004,100,2.2,Rain
Fatehpur,2026-09-03,24.4,29.3,26.5,28.5,90,1.5,1003,99,22.4,Rain
Ghazipur,2026-09-03,24.7,26.5,25.7,26.3,93,1.3,1004,100,26.7,Rain
Gonda,2026-09-03,24.1,26.2,25,25.8,96,3.8,1004,93,12.9,Rain
Hamirpur,2026-09-03,24.5,28.6,26.5,28.6,88,1.6,1003,99,8.7,Rain
Hapur,2026-09-03,24.6,34,29,33,77,2.8,1003,25,6,Clouds
Hathras,2026-09-03,25.5,34.8,29.9,34.1,72,3,1003,58,3.3,Clouds
Jalaun,2026-09-03,25.3,31.4,27.5,30.2,84,1.7,1003,99,22.2,Rain
Jaunpur,2026-09-03,24.5,26.8,25.6,26.7,93,1.1,1004,99,11.7,Rain
Kannauj,2026-09-03,25,28.1,26.3,28.2,90,3.2,1004,99,2.5,Clouds
Kanpur Dehat,2026-09-03,27.7,34.7,30.7,32.7,82,3.9,1001,67,0,Clouds
Kasganj,2026-09-03,25,32.6,28.7,32.3,77,3.1,1003,95,2.9,Rain
Kaushambi,2026-09-03,26.9,38.4,32.5,36.9,59,3,1003,30,4.3,Rain
Kheri,2026-09-03,24.1,27.7,25.4,27.1,93,3.2,1004,88,11,Rain
Kushinagar,2026-09-03,24.2,28.1,25.8,27.6,92,3.9,1004,99,13.6,Rain
Lalitpur,2026-09-03,23,28.8,25.7,27.2,81,3.7,1005,100,7.4,Rain
Maharajganj,2026-09-03,24.3,26.5,25,25.8,94,4,1005,99,4.1,Rain
Mahoba,2026-09-03,23.6,26.1,24.6,25.4,91,3.6,1004,100,17,Rain
Mainpuri,2026-09-03,24.9,31.5,27.8,31.1,83,2.7,1003,98,7.6,Rain
Mau,2026-09-03,25,28.5,26.2,28.2,91,3,1004,96,24,Rain
Mirzapur,2026-09-03,24.4,27.8,25.9,27.7,89,2.1,1004,100,5.7,Rain
Orai,2026-09-03,25,30.6,26.7,28.9,87,1.4,1004,99,23.7,Rain
Pilibhit,2026-09-03,23.9,29.6,26.3,28.9,90,3.1,1004,73,15,Rain
Pratapgarh,2026-09-03,21.4,28.3,24.5,25.4,78,4.7,1007,88,0.1,Clouds
Sant Kabir Nagar,2026-09-03,27.4,34.4,30.4,32.4,72,7.3,1000,22,0,Clear
Shahjahanpur,2026-09-03,24.4,30.2,26.7,29.4,88,3.6,1004,90,7.1,Rain
Shamli,2026-09-03,24.5,34.3,28.1,31.3,81,2.9,1003,51,2.8,Rain
Shravasti,2026-09-03,29.9,36.9,32.9,34.9,66,7,1016,31,0,Clouds
Siddharthnagar,2026-09-03,32.1,39.1,35.1,37.1,74,4.3,1007,11,7.3,Rain
Sonbhadra,2026-09-03,29.7,36.7,32.7,34.7,54,2.6,1016,20,0,Haze
Sultanpur,2026-09-03,24.7,27.8,26.2,28.6,91,2.3,1004,99,19.2,Rain
Unnao,2026-09-03,24.9,26.5,25.8,26.4,93,2.2,1003,100,5.1,Rain
Gautam Buddha Nagar,2026-09-03,32.4,39.4,35.4,37.4,70,6,1002,22,0,Mist
Amroha,2026-09-03,24,31.8,27.4,30.4,84,3,1004,75,11.3,Rain
Baghpat,2026-09-03,25.2,35.5,30.2,34.5,71,3.1,1003,23,4.8,Clear
Balrampur,2026-09-03,24.2,27.8,25.5,26.8,91,4.8,1004,89,3.8,Rain
Amethi,2026-09-03,24.9,28.5,26.4,28.9,91,2,1004,99,14.6,Rain
Mau Nath Bhanjan,2026-09-03,32,39,35,37,56,2.5,1006,47,0,Haze
